ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258567192.867103   192.168.1.105     53863       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     Cwcd3o32zEW4vAh0I7
ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258567192.868602   192.168.1.105     50798       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)      CBZciDKXowl0hoL61
1258567192.869851   192.168.1.105     50930       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CHyPWb2NiBlg74JGci
1258567192.871350   192.168.1.105     52150       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     CaWO6d3TbrKKpb8C5b
1258567192.872601   192.168.1.105     59546       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CCaFoA4EH2GOODmbi2
1258567192.889342   192.168.1.105     49600       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [127 - 255)        SF          [1 - 3)     [1 - 3)      Cktz8qVD2BR7kcRV4
1258567194.210769   192.168.1.105     52033       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)       Cbeu8NTl5R5xR5Kr
1258567195.461980   192.168.1.105     60157       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     C9z54D3ATYTxCwhBI8
1258567195.613880   192.168.1.105     54857       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CszZho11u2AiUZciHe
1258567209.611597   192.168.1.105     51484       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     C9eSBO37trUpEsftOl
1258567221.187335   192.168.1.105     50466       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     CbrMn71xfm6W9sKZIl
1258567221.189332   192.168.1.105     50274       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     CkdXxs23yaVHPZI8re
1258567221.193078   192.168.1.105     63582       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     CWcP7S3IySzbK8Far4
1258567221.195825   192.168.1.105     59921       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     C52ULk1geAJO1J84O8
1258567221.199820   192.168.1.105     54950       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)      CVAEMxVUfRxbhr4X5
1258567221.202069   192.168.1.105     49196       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     C6Igp81t8dDM6xyxp1
ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258567221.206068   192.168.1.105     50103       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     CeACEX1O8LaTEDtK0c
1258567221.213562   192.168.1.105     56856       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     C5uolp42UQZGHRnZ7j
1258567221.217808   192.168.1.105     62414       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [63 - 127)         SF          [1 - 3)     [1 - 3)      CpSl1231Z5WkApWUw
1258567221.621059   192.168.1.105     53119       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)      CqD8QJWBIdsGCLEdh
1258567222.163966   192.168.1.105     53243       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     CKP5xD2uq7NOOeKoG9
1258567223.189324   192.168.1.105     54391       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CmxrN14FmW4xGREvOk
1258567223.551848   192.168.1.105     54611       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)      Cf8mhlSEaBM4tgEd5
1258567224.161717   192.168.1.105     65093       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)      Cez4cUm9M44jIHd0i
1258567224.162210   192.168.1.105     54593       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     Cxvl283Of7OuoDsJnb
1258567224.467022   192.168.1.105     65535       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     C9FXXw2zm9bhlSHC6e
1258567225.684016   192.168.1.105     62165       192.168.1.1       53       	bro-test       udp     1          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     CKHV5D426UyikKvo5i
1258567226.771328   192.168.1.105     56137       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [63 - 127)         SF          [1 - 3)     [1 - 3)     COVn073ftP4rXhOzh6
1258567226.859278   192.168.1.105     52883       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [127 - 255)        SF          [1 - 3)     [1 - 3)      CxHaeVpi2pEHvrxp2
1258567227.738469   192.168.1.105     65260       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)      CQHqhi4pDXkyFjIMS
1258567228.501740   192.168.1.105     49458       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)      CVwg8FWUETl6mmGHa
ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258567228.502489   192.168.1.105     51350       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [255 - 511)        SF          [1 - 3)     [1 - 3)      Ck1p39QFHxuROE5z3
1258567229.119846   192.168.1.105     64609       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CNTvO51wOcFd7VzZR1
1258567229.121346   192.168.1.105     60527       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CbOUA129ozC5shlDD4
1258567229.123099   192.168.1.105     62782       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [63 - 127)         SF          [1 - 3)     [1 - 3)     CIsjQp15S8JLw1tWv8
1258567230.868001   192.168.1.105     62052       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [255 - 511)        SF          [1 - 3)     [1 - 3)      C6YV8a4iATwZP9s7j
1258567230.943209   192.168.1.105     53419       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)      CjPk7QaAFsDBzYyqk
1258567230.960193   192.168.1.105     49394       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CcNNYz39ScDDNInU13
1258567231.990546   192.168.1.105     61152       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CRp6kZ2HvXfWMGB28c
1258567231.991550   192.168.1.105     60760       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     C5BQrv4SFrWx4yc6Ze
1258567231.992549   192.168.1.105     55137       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CydXOU3sKjDAyjjEBl
1258567231.993547   192.168.1.105     63802       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     CuJErm2DAVafuSwag8
1258567232.50261    192.168.1.105     62488       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)      Cjyf5vjmmf6igesy4
1258567232.51761    192.168.1.105     57714       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     C3CtSq119iNJklWia9
1258567232.69498    192.168.1.105     50268       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)      CrdFXjRl8gbHA66u5
1258567232.113470   192.168.1.105     62172       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     Cbt90g1u7dvEMwOC7e
ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258567232.117970   192.168.1.105     64742       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CMpln54Mw4zwJCsFIk
1258567232.120969   192.168.1.105     55982       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     C8HMKw2JA3famqW35i
1258567232.263876   192.168.1.105     57924       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CXRnaD46At1GloQRp2
1258567232.274120   192.168.1.105     63585       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     C26NrT1oZWn8DJlAg6
1258567232.276118   192.168.1.105     65133       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [127 - 255)        SF          [1 - 3)     [1 - 3)      CovK9Vl3MyWUaHvwc
1258567232.277617   192.168.1.105     61737       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [127 - 255)        SF          [1 - 3)     [1 - 3)     C74Gui4jMMZ9kD6rTg
1258567232.279120   192.168.1.105     57792       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CJ9zvv3AKt4nXlICb8
1258567232.281614   192.168.1.105     63241       192.168.1.1       53       	bro-test       udp     1          [63 - 127)         [127 - 255)        SF          [1 - 3)     [1 - 3)       CQs3VEwejJg6QkMT
1258567232.284366   192.168.1.105     61842       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     Cg2lv42f9DwWUF46A3
1258567232.286365   192.168.1.105     49603       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CNfV9w1XHyOM3TClHa
1258567232.497481   192.168.1.105     64413       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)      CpdiQ80lFaIv8gIPj
1258567232.536205   192.168.1.105     65390       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CUCjuR2O2ow2Vijdif
1258567232.682364   192.168.1.105     63000       192.168.1.1       53       	bro-test       udp     1          [63 - 127)         [255 - 511)        SF          [1 - 3)     [1 - 3)     C8s14s3Tx8D2eFMjCc
1258567232.683615   192.168.1.105     57868       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CSZkkh4IM8WbxYipdf
1258567232.684616   192.168.1.105     63506       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     Cz8QPH36tr0NxOgeAj
ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258567232.723338   192.168.1.105     53364       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     C1nyRU2LedZ2tkgQWa
1258567232.724841   192.168.1.105     57059       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)      CIUUs5f0FrCdcrTE3
1258567232.737826   192.168.1.105     58283       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CL1J024PNInX50JDe5
1258567233.418905   192.168.1.105     59057       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)      CMF24laRdHH103qm6
1258567233.422899   192.168.1.105     56836       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [255 - 511)        SF          [1 - 3)     [1 - 3)      CbDVYTUgSztPREjG2
1258567233.820401   192.168.1.105     50992       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CYR3Y73FCEeIv4ceSf
1258567233.852383   192.168.1.105     62789       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     CZhZbA3XFgyX5pPypk
1258567234.263125   192.168.1.105     57344       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CLDze21npnn0OtXPX1
1258567234.914467   192.168.1.105     63856       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     CiwQ6Z2z4iVVg8tjBl
1258567235.30897    192.168.1.105     62444       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     CRCzem2p5ahWZGv60f
1258567235.498101   192.168.1.105     54426       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     C05gF12lzAI99UJgz5
1258567235.735700   192.168.1.105     62137       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)      CfpLzrIpOFYUi0DE4
1258567236.419025   192.168.1.105     56056       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CAHe4W3tqWt4nNURkl
1258567236.954945   192.168.1.105     53686       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CpH8yF16r5z1FJpc4a
1258567248.261596   192.168.1.102     1404        192.168.1.1       25       	bro-test       tcp     0          [4095 - 8191)      [1023 - 2047)      SF          [15 - 31)   [15 - 31)   CrW5Zk3t4Ar4vkqrq7
ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258567251.792629   192.168.1.105     64771       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)       CQG13QhyTcYz7Dsj
1258567251.888559   192.168.1.105     60458       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     C8hdiU24N85qLmnIaf
1258567267.259173   192.168.1.105     65437       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CxCimt17lfMLl3hPOa
1258567267.950986   192.168.1.105     59284       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)      CB0g26Y2s8vlRW838
1258567272.36419    192.168.1.105     64838       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [255 - 511)        SF          [1 - 3)     [1 - 3)       Ci6pNHAu39dMnVhL
1258567272.38910    192.168.1.105     52048       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     Ca6hn72TmkeCKKK0Fc
1258567272.43158    192.168.1.105     63525       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CDrBCf4hxafBMjeU1h
1258567272.45409    192.168.1.105     54989       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CJ0mDs32ym7k17jFD2
1258567272.49656    192.168.1.105     55789       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CsELHR1u8hNp7qsou6
1258567272.51914    192.168.1.105     58879       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [127 - 255)        SF          [1 - 3)     [1 - 3)      CmD8qTnPRF3vCbfRh
1258567272.54156    192.168.1.105     64270       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CNRQw83f5NOtS4RIqb
1258567272.59409    192.168.1.105     61477       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [127 - 255)        SF          [1 - 3)     [1 - 3)     C5PgUE4wWZlSwL9qke
1258567273.475261   192.168.1.105     58298       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     COhu5v2pPKA4p1juX8
1258567276.18915    192.168.1.105     52720       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CIWD553UqX7WGpfXd6
1258567276.19914    192.168.1.105     64121       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)      CRZcRWQoaKw9oVOx2
ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258567276.20663    192.168.1.105     49477       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CfAJSS1bhNufn2Z8m5
1258567276.21163    192.168.1.105     49234       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CKvdzg1TtPKje90Wc9
1258567276.21912    192.168.1.105     65047       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)      CefdgiUL1mDTOo2Gk
1258567276.22662    192.168.1.105     55891       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     ClFesy2qC3AU25Wzfe
1258567276.23911    192.168.1.105     61428       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CdnhO44XCHYLZ3j1Ka
1258567276.29163    192.168.1.105     49651       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)      CSCh879DZGh7Pp6s3
1258567276.33410    192.168.1.105     65076       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CERwJw1gGr8FM9Ycqf
1258567276.34155    192.168.1.105     60556       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CrpcaG3mJi1KvXz2Nj
1258567276.42403    192.168.1.105     62321       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CrdkcT2D7lo4eiK6Wg
1258567276.139593   192.168.1.105     55793       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     Cs5zNt3LJpmGALZvoc
1258567276.140088   192.168.1.105     52556       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CKci4j4kt1KLuf2M11
1258567276.140837   192.168.1.105     58467       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CDTIV32gXyVeZG4X88
1258567276.141587   192.168.1.105     61516       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)      C7x3DGO7u0bMtnBM4
1258567276.142338   192.168.1.105     49211       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CA83mp1M46fuLLSXs8
1258567276.142836   192.168.1.105     58545       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)      C0UWgtdnObL2Giwnl
ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258567276.145333   192.168.1.105     54040       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     C7woYn2LoVh4nlphMe
1258567276.147095   192.168.1.105     62919       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     Ct51DW34HD8SqWoRlc
1258567276.152334   192.168.1.105     54762       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CouXQt4g5k7N4Z2yMi
1258567276.156581   192.168.1.105     61469       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CO7lrX2lekolme5VB5
1258567276.157827   192.168.1.105     61093       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CPAdU311iAWISzC1L1
1258567276.160075   192.168.1.105     63070       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     C9Z2e22YCZje2VC5zh
1258567276.161574   192.168.1.105     49530       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CgxPGm3i9wTIlHsmcd
1258567276.170572   192.168.1.105     49338       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)      CWASD94fUePeE5Grb
1258567276.172070   192.168.1.105     63135       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CBGXSd2Fhfdy94o8t7
1258567276.173568   192.168.1.105     58936       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)      C16ilOctq6Wryuv1a
1258567276.946833   192.168.1.105     63207       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [127 - 255)        SF          [1 - 3)     [1 - 3)     C5yHjx3jn2mu1Wz3yk
1258567276.947585   192.168.1.105     64343       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     Cv5y6I2bhKByDp3Ed7
1258567276.948082   192.168.1.105     51149       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)       CERsIRLn3CWwjkD6
1258567276.948834   192.168.1.105     54686       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CWQVYe2qIO8G1maahd
1258567276.949339   192.168.1.105     58782       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CbZ2y84Ad7DoDnBAOh
ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258567276.967819   192.168.1.105     52442       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [63 - 127)         SF          [1 - 3)     [1 - 3)     Cbhwjj3t5ZJgghazhk
1258567276.968571   192.168.1.105     49353       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     C4PiyL2dDttnVORTUf
1258567276.971069   192.168.1.105     51371       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CQDYty3WFFmbVlGe03
1258567276.971819   192.168.1.105     59983       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CZ6oOD1EKjKOL5gZha
1258567276.974317   192.168.1.105     49999       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)      CvhlfevTKWu19zJ2f
1258567276.977815   192.168.1.105     61338       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CWHSbT3vhU8IWnlmtl
1258567285.642135   192.168.1.105     56673       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CMADNm2SARjkMfc7n8
1258567289.262109   192.168.1.102     1405        192.168.1.1       25       	bro-test       tcp     0          [4095 - 8191)      [511 - 1023)       SF          [15 - 31)   [15 - 31)    CNjQruYFBA7zNR9w4
1258567296.412877   192.168.1.102     53701       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CxX2Ns1PYDlB6n3t02
1258567296.617487   192.168.1.102     64270       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CS3DN21ehWhMar5IHi
1258567297.93438    192.168.1.102     59152       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CrUMdx4izhmPMAz18i
1258567297.94935    192.168.1.102     50430       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     C9YVi53oGEC66pgzvb
1258567297.96435    192.168.1.102     62239       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CRKZED4F3qfBm1zux2
1258567297.126920   192.168.1.102     64994       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CKApFS1ncAN2ArKWe6
1258567297.128167   192.168.1.102     50119       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)      CcFCVWyYJFwRwYVd9
ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258567297.128425   192.168.1.102     49909       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)      CXnwki6OQ8GP5ONl5
1258567297.156402   192.168.1.102     55697       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CF24mg19KMxaoUMzee
1258567297.158645   192.168.1.102     52224       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CGg0K44btg0hN0pnGk
1258567297.186642   192.168.1.102     55964       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     C6aqFy2aLbbb6sX5r3
1258567297.189378   192.168.1.102     58841       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     C5BbFw1yD2D5A30mKa
1258567297.190376   192.168.1.102     58539       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)      CBXol7PM6Lnd6T2Oj
